action_id,action_name,attack_category,attack_utility,conditional_flag,trigger_state,support_mode,phase_count,main_plane,rotation_complexity,support_switch_count,translation_distance_m,impact_impulse,impact_kinetic,score_potential,work_cost,peak_power_proxy,exec_time,exposure_index,com_shift_max,zmp_margin_norm,fall_risk,stable_margin_mode,range_tag_q1,end_velocity_peak,trajectory_type,direction_tag,height_tag,range_tag,target_zone,contact_mode_attack,attack_primary_plane,attack_entry_state,attack_trigger_state,defender_entry_state,semantic_source_type,contact_phase_policy,contact_phase_no,contact_phase_name,contact_phase_time_ratio,contact_fraction_in_phase,contact_phase_theta_deg,contact_translation_share,contact_support_mode,contact_strike_segments_json,contact_active_segments_json,contact_reach_m,contact_load_family,contact_window_type,contact_plane,attack_response_audit,recover_phase_policy,recover_delay_base_s,recover_switch_coeff,recover_rotation_coeff,recover_risk_coeff,counter_unlock_mode,counter_unlock_coeff,counter_unlock_audit,response_policy_source,t_contact,t_end,t_recover,opp_recover_time,attack_description,J_attack_norm,E_attack_norm,H_attack,R_attack,tau_norm,time_norm,impact_score,score_prob,energy_cost,balance_cost,defense_id,defense_name,defense_category,category,defense_role,is_primary_candidate,closure_group,entry_state,exit_state,coverage_direction,coverage_height,coverage_range,coverage_target_zone,contact_mode,support_mode_def,route_type,mechanism_tag,primary_joint_group,primary_angle_deg,secondary_joint_group,secondary_angle_deg,sequence_ids,exec_time_def,effective_support_mass,balance_cost_def,mobility_cost,J_cap,E_cap,absorb_base,absorb_rate,clear_back_m,clear_lateral_m,clear_orbit_m,clear_drop_m,postdef_delay_s,counter_readiness_tag,force_capacity_factor,force_capacity,force_capacity_factor_input,force_capacity_factor_delta,contact_stiffness_ratio,contact_stiffness_ratio_input,contact_stiffness_ratio_delta,defense_source_type,defense_description,force_capacity_basis,stiffness_basis,active_segments_json,support_segments_json,defense_stable_margin,force_capacity_factor_audit,contact_stiffness_ratio_audit,state_feasible,attacker_entry_state,active_primary_feasible,fallback_feasible,ground_feasible,recovery_feasible,role_feasible,primary_role_feasible,direction_match,height_match,range_match,zone_match,p_geo,geo_covered,geo_cap_applied,geo_cap_reason,p_react,p_route,route_rule_hit,route_rule_specificity,route_rule_specificity_note,p_family,family_rule_hit,d_need,d_clear,p_clear,clearance_need_ratio,p_load_j,p_load_e,p_load,success_core,effective_absorb,family_damage_factor,p_success,residual_damage,defense_damage,p_fall,pair_audit_flag,base_counter_window,counter_window,counter_ready,counter_action_id,counter_action_ids,counter_action_names,counter_prob_effective,counter_prob,counter_tau_norm,p_block,exit_state_after_defense,counter_window_norm,defense_harm_safe,stability_safe,method1_score,method1_rank,method2_score,method2_rank,method3_score,method3_rank,sequence_combo_bonus,proposed_score,primary_score,score_def,proposed_utility,fallback_score,ground_score,recovery_score,rank,fallback_rank,ground_rank,recovery_rank
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D09,spin_evade,evade,evade,active_primary,1,active,standing,off_line,spin,all,middle,all,none,single_support_rotational,evade_spin,evade_spin,waist_turn,120.0,,0.0,,0.2953125,9.576,0.0909576,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,medium,0.0,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,spin off the incoming line,rotational evade route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.050532,OK,revisit,True,standing,True,False,False,False,True,True,0.5,1.0,0.5,1.0,0.7250000000000001,True,False,,0.437054480153064,0.52,True,0,weak_generic,0.6,True,0.2736,0.0,0.019674304229519612,0.38,0.0,0.0,0.0,0.010230638199350198,0.004910706335688095,0.48,0.0019450356230352195,0.31569137164491895,0.31569137164491895,0.2729025806384197,normal,0.0,0.0,0,,,,0.0,0.0,0.0,0.0019450356230352195,off_line,0.0,0.684308628355081,0.7270974193615802,0.5,9,0.0019450356230352195,13,0.5019955212814484,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,16,9,9
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D10,orbit_step,evade,evade,active_primary,1,active,standing,off_line,spin,all,long,all,none,dynamic_step,evade_orbit,evade_orbit,waist_turn,90.0,hip_lateral,45.0,,0.22648437500000002,11.592000000000002,0.19328489999999998,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3241420613767649,0.0,0.1,medium,0.0,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,orbit step around wide spin or large arc attacks,non contact orbit route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,OK,revisit,True,standing,True,False,False,False,True,True,0.5,1.0,0.0,1.0,0.625,True,False,,0.6071042588012528,0.54,True,0,weak_generic,0.72,True,0.36,0.3241420613767649,0.37466475322502873,0.5,0.0,0.0,0.0,0.20231896674151553,0.12543775937973964,0.62,0.0552729178552694,0.30113425955605916,0.30113425955605916,0.2583209020730079,normal,0.0,0.0,0,,,,0.0,0.0,0.0,0.0552729178552694,off_line,0.0,0.6988657404439409,0.741679097926992,0.5,10,0.0552729178552694,9,0.5107363395951783,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,17,10,10
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D11,head_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,front,high,middle,head,passive,double_support,head_cover,posture_high_cover,shoulder_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.071070451904515,0.562577787576308,6.817106022627187,4.340839457247231,0.63,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,6.817106022627187,0.65,0.07306981933722245,0.37,0.35,0.020000000000000018,derived_model,high guard posture for fallback,passive area coverage,passive contact spread,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,OK,OK,True,standing,False,True,False,False,True,False,0.0,1.0,0.5,0.5,0.44999999999999996,True,False,,0.838750216495211,1.0,True,4,direct_bypass,0.86,True,0.0,0.0,1.0,0.0,0.2804863672821018,0.18356771975964764,0.23202704352087472,0.4509121695843937,0.3517114922758271,0.78,0.1463644371055241,0.24713204576800438,0.24713204576800438,0.07295175744187248,normal,0.07521963913881016,0.07521963913881016,0,,,,0.0,0.0,0.0,0.1463644371055241,standing,0.15088564832057094,0.7528679542319956,0.9270482425581276,0.0,14,0.0,14,0.0,14,0.0,0.0,0.0,0.0,0.0,0.7228555275771711,0.0,0.0,12,5,11,11
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D12,sink_guard,posture,posture,fallback_mitigation,0,fallback,standing,crouched,front,middle,close,torso,passive,double_support,torso_sink,posture_torso_sink,knee_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.07919151841589842,0.6268623321134997,6.817106022627187,4.340839457247231,0.63,0.63,0.0,0.0,0.0,0.0,0.18,slow,0.7230698193372225,6.817106022627187,0.6,0.1230698193372225,0.37,0.35,0.020000000000000018,derived_model,compact torso guard posture,passive body contraction,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,standing,False,True,False,False,True,False,0.0,0.5,1.0,0.5,0.42500000000000004,True,False,,0.838750216495211,1.0,True,4,direct_bypass,0.3,True,0.0,0.0,1.0,0.0,0.2804863672821018,0.18356771975964764,0.23202704352087472,0.4509121695843937,0.15781925935453778,0.35,0.04822084168205253,0.26517300493878465,0.26517300493878465,0.09063356079495234,normal,0.0,0.0,0,,,,0.0,0.0,0.0,0.04822084168205253,crouched,0.0,0.7348269950612154,0.9093664392050477,0.0,15,0.0,15,0.0,15,0.0,0.0,0.0,0.0,0.0,0.6929248775046822,0.0,0.0,13,6,12,12
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D13,body_turn_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,lateral,middle,middle,torso,passive,double_support,body_turn,posture_body_turn,waist_turn,45.0,,0.0,,0.11324218750000001,12.600000000000001,0.08860671709836337,0.7013909372149401,6.817106022627187,4.340839457247231,0.63,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,6.817106022627187,0.58,0.14306981933722251,0.37,0.35,0.020000000000000018,derived_model,body turn guard to narrow target,passive torso turn,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,standing,False,True,False,False,True,False,1.0,0.5,0.5,0.5,0.6749999999999999,True,False,,0.8274380767055031,1.0,True,4,direct_bypass,0.58,True,0.0,0.0,1.0,0.0,0.2804863672821018,0.18356771975964764,0.23202704352087472,0.4509121695843937,0.25251081496726047,0.56,0.14606939320951237,0.22539024023023316,0.22539024023023316,0.0909836610273966,normal,0.06708161830547682,0.06708161830547682,0,,,,0.0,0.0,0.0,0.14606939320951237,standing,0.13456131383103917,0.7746097597697669,0.9090163389726034,0.0,16,0.0,16,0.0,16,0.0,0.0,0.0,0.0,0.0,0.7273710075067215,0.0,0.0,14,3,13,13
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D14,com_compensation,balance,balance,fallback_mitigation,0,fallback,standing,standing,front_lateral,middle,close,torso,passive,soft_adjust,balance_comp,balance_micro_comp,imu_micro,10.0,,0.0,,0.06627604166666667,10.080000000000002,0.02018008512522157,0.15974103637474527,6.097404990567044,3.88256484232724,0.63,0.63,0.0,0.0,0.0,0.0,0.35,none,0.6467333074066086,6.097404990567044,0.45,0.1967333074066086,0.37,0.3,0.07,derived_model,center of mass compensation micro adjustment for close torso perturbation,micro adjustment support chain,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,standing,False,True,False,False,True,False,1.0,0.5,1.0,0.5,0.775,True,False,,0.8846518859089479,1.0,True,4,direct_bypass,0.28,True,0.0,0.0,1.0,0.0,0.2101979047886543,0.13088834035416003,0.17054312257140716,0.42324440515713324,0.12697332154713997,0.3,0.08124999958531913,0.22242024670988292,0.22242024670988292,0.022294335286008514,normal,0.0,0.0,0,,,,0.0,0.0,0.0,0.08124999958531913,standing,0.0,0.7775797532901171,0.9777056647139915,0.0,17,0.0,17,0.0,17,0.0,0.0,0.0,0.0,0.0,0.7431743592327534,0.0,0.0,15,1,14,14
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D15,yield_buffer,balance,balance,fallback_mitigation,0,fallback,standing,standing,front,middle,close,torso,soft,soft_adjust,yield_soft,balance_soft_yield,imu_soft,20.0,,0.0,,0.08255208333333333,10.080000000000002,0.03608341409129522,0.28562822838039437,6.774894433963383,4.313960935919156,0.78,0.78,0.0,0.0,0.0,0.0,0.18,slow,0.7185925637851207,6.774894433963383,0.5,0.2185925637851207,0.21999999999999997,0.15,0.06999999999999998,derived_model,yield and buffer against rush or body force at close range,soft yielding path,high damping soft contact,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,standing,False,True,False,False,True,False,0.0,0.5,1.0,0.5,0.42500000000000004,True,False,,0.8669757041818686,0.62,True,0,weak_generic,0.4,True,0.0,1.0,1.0,0.0,0.27599078772187946,0.18007109101890817,0.22803093937039381,0.6920000000000001,0.3080188464220763,0.46,0.10199102183995506,0.2561131878381091,0.2561131878381091,0.038963905651084034,normal,0.01777172247214348,0.01777172247214348,0,,,,0.0,0.0,0.0,0.10199102183995506,standing,0.0356489062920682,0.7438868121618909,0.961036094348916,0.0,18,0.0,18,0.0,18,0.0,0.0,0.0,0.0,0.0,0.7236046923790593,0.0,0.0,16,4,15,15
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D16,step_adjust,balance,balance,fallback_mitigation,0,fallback,standing,standing,all,all,all,all,passive,dynamic_step,balance_step,balance_step_reset,step_adjust,30.0,,0.0,,0.128828125,11.592000000000002,0.07124382522660251,0.6634707905681434,6.538738392216093,4.1635869413411895,0.63,0.63,0.07551499999999998,0.055606499999999996,0.0,0.0,0.06,fast,0.693544206626697,6.538738392216093,0.4,0.293544206626697,0.37,0.3,0.07,derived_model,step adjustment for balance recovery,step based balance reset,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,OK,True,standing,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,False,,0.8040368940996455,0.58,True,0,weak_generic,0.36,True,0.17279999999999998,0.060411999999999993,0.16720834917782953,0.24,0.2516788398015365,0.16146474660921858,0.20657179320537755,0.4394573069424199,0.18457206891581635,0.42,0.12720235973881605,0.19670566815870671,0.19670566815870671,0.0879662441103978,normal,0.09149568080547685,0.09149568080547685,0,,,,0.0,0.0,0.0,0.12720235973881605,standing,0.18353431729963454,0.8032943318412933,0.9120337558896022,0.0,19,0.0,19,0.0,19,0.0,0.0,0.0,0.0,0.0,0.7399393344428298,0.0,0.0,17,2,16,16
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D17,controlled_fall,ground,ground,emergency_transition,0,fallback,standing,fallen,all,all,all,all,ground,ground_support,ground_transfer,ground_transfer,whole_body_roll,90.0,,0.0,,0.326484375,34.397999999999996,0.06821819999999999,1.8,5.462774777754173,3.4784596605396083,0.55,0.55,0.0,0.0,0.0,0.0,0.35,none,0.57942,5.462774777754173,0.35,0.22942000000000007,0.44999999999999996,0.7,-0.25,derived_model,controlled fall as emergency transition,whole body fall transfer,ground contact transfer,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,True,standing,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,False,,0.36242745188222275,0.64,False,0,default_like,0.05,True,0.0,1.0,1.0,0.0,0.15972180370394298,0.09564990318223728,0.12768585344309014,0.5860000000000001,0.02116528780164635,0.05,0.010619124340149128,0.2801075193724064,0.2801075193724064,0.27053078621819493,missing_route_rule,0.0,0.0,0,,,,0.0,0.0,0.0,0.010619124340149128,fallen,0.0,0.7198924806275936,0.7294692137818051,0.0,20,0.0,20,0.0,20,0.0,0.0,0.0,0.0,0.0,0.616853333788451,0.0,0.0,18,7,17,17
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D18,rapid_getup,ground,ground,recovery_only,0,fallback,fallen,standing,all,all,all,all,ground,ground_support,recovery_up,recovery_up,get_up,0.0,,0.0,,1.0,34.397999999999996,0.0031293540776129365,0.08257088782323906,7.382128078046179,4.700621162891362,0.55,0.55,0.0,0.0,0.0,0.0,0.18,slow,0.783,7.382128078046179,0.2,0.583,0.44999999999999996,0.7,-0.25,official_plus_model,rapid get up only from fallen state,official getup time reference,ground recovery contact,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,standing,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,False,False,,0.0006750827306328381,1.0,True,4,direct_bypass,0.02,True,0.0,0.0,1.0,0.0,0.34470434247794396,0.23546115592741318,0.29008274920267857,0.73,0.009440496495216073,0.02,0.0,0.31618336196686825,0.31618336196686825,0.012543179359885212,invalid_state,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,standing,0.0,0.6838166380331318,0.9874568206401148,0.0,21,0.0,21,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,18,18,18
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D19,ground_guard,ground,ground,ground_only,0,fallback,fallen,ground_guard,low,low,close,lower_limbs,ground,ground_support,ground_hold,ground_hold,leg_raise,60.0,,0.0,,0.27765625,34.397999999999996,0.06214541249999999,1.6397639119765692,7.382128078046179,4.700621162891362,0.55,0.55,0.0,0.0,0.0,0.0,0.35,none,0.783,7.382128078046179,0.3,0.48300000000000004,0.44999999999999996,0.7,-0.25,derived_model,ground guard against low attacks,ground defense only,ground recovery contact,"[""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,standing,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,0.4808687194249788,0.7,False,0,default_like,0.05,True,0.0,1.0,1.0,0.0,0.34470434247794396,0.23546115592741318,0.29008274920267857,0.61,0.028321489485648214,0.06,0.0,0.31618336196686825,0.31618336196686825,0.24909327485758778,invalid_state,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,ground_guard,0.0,0.6838166380331318,0.7509067251424122,0.0,22,0.0,22,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,19,19
