health_my,health_opp,counter_ready,action_id,action_name,action_type,macro_group,expected_reward,score_term,health_term,cost_term,fall_term,counter_bonus_term,opponent_block_penalty_term,counter_score_term,prevent_score_term,prevented_score_prob,counter_health_term,self_damage_term,time_control_term
0,0,0,A13,counter_after_fall,attack,试探攻击,0.002022771626346852,0.005131336984660926,0.0,0.0,0.0,0.0,0.003108565358314074,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,D01,cross_block,defense,保守防守,0.04050166114579027,0.0,0.0,0.0,0.0486080660213841,0.0,0.0,0.0,0.08910972716717437,0.002224422746714747,0.0,0.0,0.0
0,0,0,D02,single_parry,defense,保守防守,0.030132191604692243,0.0,0.0,0.0,0.06028234763272772,0.0,0.0,0.00044559400124176337,0.0899689452361782,0.0021782402419537987,0.0,0.0,0.0
0,0,0,D03,elbow_block,defense,保守防守,0.0584294258093456,0.0,0.0,0.0,0.07196367718269484,0.0,0.0,0.0,0.13039310299204043,0.0027234495375251188,0.0,0.0,0.0
0,0,0,D04,downward_block,defense,保守防守,0.03504370278534644,0.0,0.0,0.0,0.06599222927694932,0.0,0.0,0.0,0.10103593206229576,0.001489989604420446,0.0,0.0,0.0
0,0,0,D05,clamp_block,defense,保守防守,0.06774829687998193,0.0,0.0,0.0,0.089182235569406,0.0,0.0,0.0,0.15693053244938793,0.0030192247683562255,0.0,0.0,0.0
0,0,0,D06,lateral_slip,defense,反击防守,-0.022877658286530766,0.0,0.0,0.0,0.08538154869863925,0.0,0.0,0.0,0.06250389041210848,0.0017613168444656283,0.0,0.0,0.0
0,0,0,D07,duck_evade,defense,反击防守,-0.18658062514634827,0.0,0.0,0.0,0.21386336047962537,0.0,0.0,0.0,0.0272827353332771,0.0011939277261621146,0.0,0.0,0.0
0,0,0,D08,back_step,defense,反击防守,-0.11035909531336822,0.0,0.0,0.0,0.13764302142357915,0.0,0.0,0.0,0.02728392611021092,0.0011082228225922947,0.0,0.0,0.0
0,0,0,D09,spin_evade,defense,保守防守,-0.2248642324113409,0.0,0.0,0.0,0.2248642324113409,0.0,0.0,0.0,0.0,6.480190154155309e-05,0.0,0.0,0.0
0,0,0,D10,orbit_step,defense,反击防守,-0.08563153966314418,0.0,0.0,0.0,0.1884007953391977,0.0,0.0,0.0,0.10276925567605352,0.003879172154474666,0.0,0.0,0.0
0,0,0,D11,head_guard,defense,保守防守,-0.006500891092399402,0.0,0.0,0.0,0.06392490832088822,0.0,0.0,0.0,0.05742401722848882,0.002420697594860299,0.0,0.0,0.0
0,0,0,D12,sink_guard,defense,保守防守,0.0357410975077834,0.0,0.0,0.0,0.07214988346970828,0.0,0.0,0.0,0.10789098097749168,0.0017911931636621214,0.0,0.0,0.0
0,0,0,D13,body_turn_guard,defense,保守防守,0.014822495901254881,0.0,0.0,0.0,0.07868954350832681,0.0,0.0,0.0,0.0935120394095817,0.0023840782835014597,0.0,0.0,0.0
0,0,0,D14,com_compensation,defense,平衡恢复,0.05417807311786835,0.0,0.0,0.0,0.01865146600249964,0.0,0.0,0.0,0.07282953912036799,0.0015199673772998495,0.0,0.0,0.0
0,0,0,D15,yield_buffer,defense,平衡恢复,0.2221818525356866,0.0,0.0,0.0,0.02958502063924431,0.0,0.0,0.0,0.2517668731749309,0.0037996890701782805,0.0,0.0,0.0
0,0,0,D16,step_adjust,defense,平衡恢复,0.20966700860188575,0.0,0.0,0.0,0.06604550156782574,0.0,0.0,0.0,0.2757125101697115,0.00453464180786269,0.0,0.0,0.0
0,0,0,D17,controlled_fall,defense,平衡恢复,-0.15661629943435265,0.0,0.0,0.0,0.22091589458289848,0.0,0.0,0.0,0.06429959514854583,0.00047287713440236686,0.0,0.0,0.0
0,0,0,D18,rapid_getup,defense,平衡恢复,-0.01034384373434409,0.0,0.0,0.0,0.01034384373434409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,D19,ground_guard,defense,平衡恢复,-0.20541697096696027,0.0,0.0,0.0,0.20541697096696027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,D20,slip_parry_combo,defense,反击防守,0.030563379393716963,0.0,0.0,0.0,0.07588429902224296,0.0,0.0,0.0,0.10644767841595992,0.002906155452959824,0.0,0.0,0.0
0,0,0,D21,duck_slip_combo,defense,反击防守,-0.08321276838095978,0.0,0.0,0.0,0.15833787790000706,0.0,0.0,0.0,0.07512510951904727,0.002099346843526874,0.0,0.0,0.0
0,0,0,D22,block_retreat_combo,defense,反击防守,0.030204164393146826,0.0,0.0,0.0,0.10286484002269924,0.0,0.0,0.0,0.13306900441584607,0.0028473136672565124,0.0,0.0,0.0
0,0,1,A01,straight_punch,attack,试探攻击,0.004068108841310366,0.012816890911223169,0.0,0.0,0.00011128989105929392,0.0017678470222376782,0.008637492178853508,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A02,hook_punch,attack,试探攻击,0.009979452193331337,0.01441054648326263,0.0,0.0,0.0002473821909113884,0.00028255973496593353,0.004183712099019904,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A03,combo_punch,attack,试探攻击,0.010094185444881797,0.012481061862318723,0.0,0.0,0.00020236971584693025,0.00024472670318272105,0.002184506701589998,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A04,swing_punch,attack,激进攻击,0.014946877870446922,0.028011464596484983,0.0,0.0,0.005289057410661069,0.0,0.00777552931537699,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A05,front_kick,attack,试探攻击,0.004134879466353684,0.011334378433300164,0.0,0.0,0.0008309620696173099,0.0002222427143784341,0.00636853689732917,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A06,side_kick,attack,试探攻击,-0.001938694441098177,0.020999391666045343,0.0,0.0,0.01926172929333737,0.0004117527777655963,0.00367635681380615,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A08,low_sweep,attack,试探攻击,0.0011749580129715997,0.0063306053410585586,0.0,0.0,0.0005154786599116727,0.00012412951649134422,0.004640168668175286,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A09,knee_strike,attack,试探攻击,0.0032602285477265893,0.010210646897775595,0.0,0.0,0.0005879309767886201,0.00020020876270148216,0.006362487373260385,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A10,punch_kick_combo,attack,试探攻击,0.00913899168463546,0.012969754875717217,0.0,0.0,0.0010615401723242646,0.00025430891913170994,0.0027692230187574933,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A12,body_charge,attack,激进攻击,-0.42824798220818505,0.010438407440306451,0.0,0.0,0.2738015110276655,0.0,0.164884878620826,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,A13,counter_after_fall,attack,试探攻击,0.0021253983660400708,0.005233963724354145,0.0,0.0,0.0,0.00010262673969321876,0.003108565358314074,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,D01,cross_block,defense,保守防守,0.04050166114579027,0.0,0.0,0.0,0.0486080660213841,0.0,0.0,0.0,0.08910972716717437,0.002224422746714747,0.0,0.0,0.0
0,0,1,D02,single_parry,defense,保守防守,0.030132191604692243,0.0,0.0,0.0,0.06028234763272772,0.0,0.0,0.00044559400124176337,0.0899689452361782,0.0021782402419537987,0.0,0.0,0.0
0,0,1,D03,elbow_block,defense,保守防守,0.0584294258093456,0.0,0.0,0.0,0.07196367718269484,0.0,0.0,0.0,0.13039310299204043,0.0027234495375251188,0.0,0.0,0.0
0,0,1,D04,downward_block,defense,保守防守,0.03504370278534644,0.0,0.0,0.0,0.06599222927694932,0.0,0.0,0.0,0.10103593206229576,0.001489989604420446,0.0,0.0,0.0
0,0,1,D05,clamp_block,defense,保守防守,0.06774829687998193,0.0,0.0,0.0,0.089182235569406,0.0,0.0,0.0,0.15693053244938793,0.0030192247683562255,0.0,0.0,0.0
0,0,1,D06,lateral_slip,defense,反击防守,-0.022877658286530766,0.0,0.0,0.0,0.08538154869863925,0.0,0.0,0.0,0.06250389041210848,0.0017613168444656283,0.0,0.0,0.0
0,0,1,D07,duck_evade,defense,反击防守,-0.18658062514634827,0.0,0.0,0.0,0.21386336047962537,0.0,0.0,0.0,0.0272827353332771,0.0011939277261621146,0.0,0.0,0.0
0,0,1,D08,back_step,defense,反击防守,-0.11035909531336822,0.0,0.0,0.0,0.13764302142357915,0.0,0.0,0.0,0.02728392611021092,0.0011082228225922947,0.0,0.0,0.0
0,0,1,D09,spin_evade,defense,保守防守,-0.2248642324113409,0.0,0.0,0.0,0.2248642324113409,0.0,0.0,0.0,0.0,6.480190154155309e-05,0.0,0.0,0.0
0,0,1,D10,orbit_step,defense,反击防守,-0.08563153966314418,0.0,0.0,0.0,0.1884007953391977,0.0,0.0,0.0,0.10276925567605352,0.003879172154474666,0.0,0.0,0.0
0,0,1,D11,head_guard,defense,保守防守,-0.006500891092399402,0.0,0.0,0.0,0.06392490832088822,0.0,0.0,0.0,0.05742401722848882,0.002420697594860299,0.0,0.0,0.0
0,0,1,D12,sink_guard,defense,保守防守,0.0357410975077834,0.0,0.0,0.0,0.07214988346970828,0.0,0.0,0.0,0.10789098097749168,0.0017911931636621214,0.0,0.0,0.0
0,0,1,D13,body_turn_guard,defense,保守防守,0.014822495901254881,0.0,0.0,0.0,0.07868954350832681,0.0,0.0,0.0,0.0935120394095817,0.0023840782835014597,0.0,0.0,0.0
0,0,1,D14,com_compensation,defense,平衡恢复,0.05417807311786835,0.0,0.0,0.0,0.01865146600249964,0.0,0.0,0.0,0.07282953912036799,0.0015199673772998495,0.0,0.0,0.0
0,0,1,D15,yield_buffer,defense,平衡恢复,0.2221818525356866,0.0,0.0,0.0,0.02958502063924431,0.0,0.0,0.0,0.2517668731749309,0.0037996890701782805,0.0,0.0,0.0
0,0,1,D16,step_adjust,defense,平衡恢复,0.20966700860188575,0.0,0.0,0.0,0.06604550156782574,0.0,0.0,0.0,0.2757125101697115,0.00453464180786269,0.0,0.0,0.0
0,0,1,D17,controlled_fall,defense,平衡恢复,-0.15661629943435265,0.0,0.0,0.0,0.22091589458289848,0.0,0.0,0.0,0.06429959514854583,0.00047287713440236686,0.0,0.0,0.0
0,0,1,D18,rapid_getup,defense,平衡恢复,-0.01034384373434409,0.0,0.0,0.0,0.01034384373434409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,D19,ground_guard,defense,平衡恢复,-0.20541697096696027,0.0,0.0,0.0,0.20541697096696027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,D20,slip_parry_combo,defense,反击防守,0.030563379393716963,0.0,0.0,0.0,0.07588429902224296,0.0,0.0,0.0,0.10644767841595992,0.002906155452959824,0.0,0.0,0.0
0,0,1,D21,duck_slip_combo,defense,反击防守,-0.08321276838095978,0.0,0.0,0.0,0.15833787790000706,0.0,0.0,0.0,0.07512510951904727,0.002099346843526874,0.0,0.0,0.0
0,0,1,D22,block_retreat_combo,defense,反击防守,0.030204164393146826,0.0,0.0,0.0,0.10286484002269924,0.0,0.0,0.0,0.13306900441584607,0.0028473136672565124,0.0,0.0,0.0
0,1,0,A01,straight_punch,attack,试探攻击,0.002448660405185748,0.01104904388898549,0.00014839858611305953,0.0,0.00011128989105929392,0.0,0.008637492178853508,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A02,hook_punch,attack,试探攻击,0.009964914519239391,0.014127986748296696,0.00026802206087398866,0.0,0.0002473821909113884,0.0,0.004183712099019904,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A03,combo_punch,attack,试探攻击,0.010110344167094411,0.012236335159136002,0.00026088542539533824,0.0,0.00020236971584693025,0.0,0.002184506701589998,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A04,swing_punch,attack,激进攻击,0.01550096263908868,0.027462220192632333,0.001103329172494409,0.0,0.005289057410661069,0.0,0.00777552931537699,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A05,front_kick,attack,试探攻击,0.004096352422798568,0.01111213571892173,0.0001837156708233183,0.0,0.0008309620696173099,0.0,0.00636853689732917,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A06,side_kick,attack,试探攻击,-0.0017743610052996417,0.020587638888279747,0.00057608621356413,0.0,0.01926172929333737,0.0,0.00367635681380615,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A08,low_sweep,attack,试探攻击,0.0010947044961425144,0.006206475824567214,4.3875999662259e-05,0.0,0.0005154786599116727,0.0,0.004640168668175286,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A09,knee_strike,attack,试探攻击,0.003221250998369598,0.010010438135074113,0.00016123121334449055,0.0,0.0005879309767886201,0.0,0.006362487373260385,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A10,punch_kick_combo,attack,试探攻击,0.00912232135940788,0.012715445956585508,0.00023763859390412854,0.0,0.0010615401723242646,0.0,0.0027692230187574933,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A12,body_charge,attack,激进攻击,-0.4280648225841689,0.010233732784614168,0.0003878342797084352,0.0,0.2738015110276655,0.0,0.164884878620826,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,A13,counter_after_fall,attack,试探攻击,0.002022771626346852,0.005131336984660926,0.0,0.0,0.0,0.0,0.003108565358314074,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,D01,cross_block,defense,保守防守,0.0037347301127193533,0.0,0.0,0.0,0.07976071681533382,0.0,0.0,4.022286648142909e-06,0.08349141388828889,0.0017716040171485176,1.0753116148164592e-08,0.0,0.0
0,1,0,D02,single_parry,defense,保守防守,-0.014187579548400428,0.0,0.0,0.0,0.09891639943742873,0.0,0.0,0.0003656236478069773,0.08436221878886764,0.0017359549956375124,9.774523536753078e-07,0.0,0.0
0,1,0,D03,elbow_block,defense,保守防守,0.004476762329670841,0.0,0.0,0.0,0.12019773499379416,0.0,0.0,5.958434720701752e-06,0.12466852295956117,0.0021740246683281802,1.5929183128344304e-08,0.0,0.0
0,1,0,D04,downward_block,defense,保守防守,-0.011209972083977796,0.0,0.0,0.0,0.10680165622717083,0.0,0.0,6.214914982559817e-06,0.09558545261335716,0.0011897470838968512,1.661485331715215e-08,0.0,0.0
0,1,0,D05,clamp_block,defense,保守防守,0.0008970737951398966,0.0,0.0,0.0,0.15028167980597443,0.0,0.0,3.521687620038616e-05,0.151143442576686,0.002412972771684125,9.41482279322702e-08,0.0,0.0
0,1,0,D06,lateral_slip,defense,反击防守,-0.053035283211198686,0.0,0.0,0.0,0.13073668656849455,0.0,0.0,0.019362624278650636,0.058287015351687135,0.002199180580737597,5.1763726958080374e-05,0.0,0.0
0,1,0,D07,duck_evade,defense,反击防守,-0.27470867944396193,0.0,0.0,0.0,0.3038417220457288,0.0,0.0,0.0062963122124972265,0.022819897929912854,0.0013858291194911803,1.6832459356756504e-05,0.0,0.0
0,1,0,D08,back_step,defense,反击防守,-0.18871952783177823,0.0,0.0,0.0,0.2166787437441849,0.0,0.0,0.005279072798693521,0.02266603012577251,0.0011450656348472,1.411298794062249e-05,0.0,0.0
0,1,0,D09,spin_evade,defense,保守防守,-0.31242750403493136,0.0,0.0,0.0,0.31277050393791317,0.0,0.0,0.0003420853774598244,0.0,0.00011143845085921354,9.145255219720788e-07,0.0,0.0
0,1,0,D10,orbit_step,defense,反击防守,-0.1520160805565699,0.0,0.0,0.0,0.2785401909303853,0.0,0.0,0.026419057156737005,0.10003442493645535,0.005799080211569822,7.062828062305184e-05,0.0,0.0
0,1,0,D11,head_guard,defense,保守防守,-0.04879846380941553,0.0,0.0,0.0,0.10359421748515418,0.0,0.0,0.0027983899739248527,0.05198988253126337,0.00213531393953048,7.481170550429677e-06,0.0,0.0
0,1,0,D12,sink_guard,defense,保守防守,0.01348397989199597,0.0,0.0,0.0,0.11066778334472491,0.0,0.0,0.020922024090865615,0.10317380654463013,0.0021575915668449242,5.593260122513834e-05,0.0,0.0
0,1,0,D13,body_turn_guard,defense,保守防守,-0.024150035311606033,0.0,0.0,0.0,0.12494881043061497,0.0,0.0,0.01209021566947117,0.08867623766227523,0.002642633673552524,3.232178726252827e-05,0.0,0.0
0,1,0,D14,com_compensation,defense,平衡恢复,0.03885228606431557,0.0,0.0,0.0,0.029092911028951583,0.0,0.0,0.0,0.06794519709326716,0.0017343952402651191,0.0,0.0,0.0
0,1,0,D15,yield_buffer,defense,平衡恢复,0.28273896801969384,0.0,0.0,0.0,0.04005518078809252,0.0,0.0,0.07429568489456882,0.2482998430294106,0.005302582280034944,0.00019862088380687466,0.0,0.0
0,1,0,D16,step_adjust,defense,平衡恢复,0.2119570122936012,0.0,0.0,0.0,0.10112849167928988,0.0,0.0,0.04069473390887565,0.27228197741977594,0.006070714468250946,0.00010879264423952227,0.0,0.0
0,1,0,D17,controlled_fall,defense,平衡恢复,-0.24760878881502635,0.0,0.0,0.0,0.30728562401339726,0.0,0.0,0.0,0.05967683519837093,0.0009251068854821349,0.0,0.0,0.0
0,1,0,D18,rapid_getup,defense,平衡恢复,-0.016202714843664673,0.0,0.0,0.0,0.016202714843664673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,D19,ground_guard,defense,平衡恢复,-0.29703442466500996,0.0,0.0,0.0,0.29703442466500996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,D20,slip_parry_combo,defense,反击防守,-0.007638784168073634,0.0,0.0,0.0,0.1202516943990454,0.0,0.0,0.010409199847164038,0.10217588259708903,0.0032890984307822396,2.782778671870408e-05,0.0,0.0
0,1,0,D21,duck_slip_combo,defense,反击防守,-0.16468542583505635,0.0,0.0,0.0,0.24532384444766236,0.0,0.0,0.009657670291415465,0.07095492966144579,0.0025839057826186895,2.5818659744754063e-05,0.0,0.0
0,1,0,D22,block_retreat_combo,defense,反击防守,-0.013414865019454714,0.0,0.0,0.0,0.1592247864045719,0.0,0.0,0.016384129513049305,0.12938199080490087,0.00381503885300463,4.3801067167038705e-05,0.0,0.0
0,1,1,A01,straight_punch,attack,试探攻击,0.004240251201201514,0.012816890911223169,0.00017214235989114902,0.0,0.00011128989105929392,0.0017678470222376782,0.008637492178853508,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A02,hook_punch,attack,试探攻击,0.010252834695422805,0.01441054648326263,0.0002733825020914684,0.0,0.0002473821909113884,0.00028255973496593353,0.004183712099019904,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A03,combo_punch,attack,试探攻击,0.01036028857878504,0.012481061862318723,0.00026610313390324495,0.0,0.00020236971584693025,0.00024472670318272105,0.002184506701589998,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A04,swing_punch,attack,激进攻击,0.01607227362639122,0.028011464596484983,0.0011253957559442973,0.0,0.005289057410661069,0.0,0.00777552931537699,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A05,front_kick,attack,试探攻击,0.004322269450593469,0.011334378433300164,0.00018738998423978466,0.0,0.0008309620696173099,0.0002222427143784341,0.00636853689732917,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A06,side_kick,attack,试探攻击,-0.001351086503262763,0.020999391666045343,0.0005876079378354126,0.0,0.01926172929333737,0.0004117527777655963,0.00367635681380615,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A08,low_sweep,attack,试探攻击,0.001219711532627104,0.0063306053410585586,4.475351965550417e-05,0.0,0.0005154786599116727,0.00012412951649134422,0.004640168668175286,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A09,knee_strike,attack,试探攻击,0.0034246843853379698,0.010210646897775595,0.00016445583761138036,0.0,0.0005879309767886201,0.00020020876270148216,0.006362487373260385,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A10,punch_kick_combo,attack,试探攻击,0.009381383050417672,0.012969754875717217,0.00024239136578221108,0.0,0.0010615401723242646,0.00025430891913170994,0.0027692230187574933,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A12,body_charge,attack,激进攻击,-0.42785239124288243,0.010438407440306451,0.00039559096530260394,0.0,0.2738015110276655,0.0,0.164884878620826,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,A13,counter_after_fall,attack,试探攻击,0.0021253983660400708,0.005233963724354145,0.0,0.0,0.0,0.00010262673969321876,0.003108565358314074,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,D01,cross_block,defense,保守防守,0.0037347301127193533,0.0,0.0,0.0,0.07976071681533382,0.0,0.0,4.022286648142909e-06,0.08349141388828889,0.0017716040171485176,1.0753116148164592e-08,0.0,0.0
0,1,1,D02,single_parry,defense,保守防守,-0.014187579548400428,0.0,0.0,0.0,0.09891639943742873,0.0,0.0,0.0003656236478069773,0.08436221878886764,0.0017359549956375124,9.774523536753078e-07,0.0,0.0
0,1,1,D03,elbow_block,defense,保守防守,0.004476762329670841,0.0,0.0,0.0,0.12019773499379416,0.0,0.0,5.958434720701752e-06,0.12466852295956117,0.0021740246683281802,1.5929183128344304e-08,0.0,0.0
0,1,1,D04,downward_block,defense,保守防守,-0.011209972083977796,0.0,0.0,0.0,0.10680165622717083,0.0,0.0,6.214914982559817e-06,0.09558545261335716,0.0011897470838968512,1.661485331715215e-08,0.0,0.0
0,1,1,D05,clamp_block,defense,保守防守,0.0008970737951398966,0.0,0.0,0.0,0.15028167980597443,0.0,0.0,3.521687620038616e-05,0.151143442576686,0.002412972771684125,9.41482279322702e-08,0.0,0.0
0,1,1,D06,lateral_slip,defense,反击防守,-0.053035283211198686,0.0,0.0,0.0,0.13073668656849455,0.0,0.0,0.019362624278650636,0.058287015351687135,0.002199180580737597,5.1763726958080374e-05,0.0,0.0
0,1,1,D07,duck_evade,defense,反击防守,-0.27470867944396193,0.0,0.0,0.0,0.3038417220457288,0.0,0.0,0.0062963122124972265,0.022819897929912854,0.0013858291194911803,1.6832459356756504e-05,0.0,0.0
0,1,1,D08,back_step,defense,反击防守,-0.18871952783177823,0.0,0.0,0.0,0.2166787437441849,0.0,0.0,0.005279072798693521,0.02266603012577251,0.0011450656348472,1.411298794062249e-05,0.0,0.0
0,1,1,D09,spin_evade,defense,保守防守,-0.31242750403493136,0.0,0.0,0.0,0.31277050393791317,0.0,0.0,0.0003420853774598244,0.0,0.00011143845085921354,9.145255219720788e-07,0.0,0.0
0,1,1,D10,orbit_step,defense,反击防守,-0.1520160805565699,0.0,0.0,0.0,0.2785401909303853,0.0,0.0,0.026419057156737005,0.10003442493645535,0.005799080211569822,7.062828062305184e-05,0.0,0.0
0,1,1,D11,head_guard,defense,保守防守,-0.04879846380941553,0.0,0.0,0.0,0.10359421748515418,0.0,0.0,0.0027983899739248527,0.05198988253126337,0.00213531393953048,7.481170550429677e-06,0.0,0.0
0,1,1,D12,sink_guard,defense,保守防守,0.01348397989199597,0.0,0.0,0.0,0.11066778334472491,0.0,0.0,0.020922024090865615,0.10317380654463013,0.0021575915668449242,5.593260122513834e-05,0.0,0.0
0,1,1,D13,body_turn_guard,defense,保守防守,-0.024150035311606033,0.0,0.0,0.0,0.12494881043061497,0.0,0.0,0.01209021566947117,0.08867623766227523,0.002642633673552524,3.232178726252827e-05,0.0,0.0
0,1,1,D14,com_compensation,defense,平衡恢复,0.03885228606431557,0.0,0.0,0.0,0.029092911028951583,0.0,0.0,0.0,0.06794519709326716,0.0017343952402651191,0.0,0.0,0.0
0,1,1,D15,yield_buffer,defense,平衡恢复,0.28273896801969384,0.0,0.0,0.0,0.04005518078809252,0.0,0.0,0.07429568489456882,0.2482998430294106,0.005302582280034944,0.00019862088380687466,0.0,0.0
0,1,1,D16,step_adjust,defense,平衡恢复,0.2119570122936012,0.0,0.0,0.0,0.10112849167928988,0.0,0.0,0.04069473390887565,0.27228197741977594,0.006070714468250946,0.00010879264423952227,0.0,0.0
0,1,1,D17,controlled_fall,defense,平衡恢复,-0.24760878881502635,0.0,0.0,0.0,0.30728562401339726,0.0,0.0,0.0,0.05967683519837093,0.0009251068854821349,0.0,0.0,0.0
0,1,1,D18,rapid_getup,defense,平衡恢复,-0.016202714843664673,0.0,0.0,0.0,0.016202714843664673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,D19,ground_guard,defense,平衡恢复,-0.29703442466500996,0.0,0.0,0.0,0.29703442466500996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,D20,slip_parry_combo,defense,反击防守,-0.007638784168073634,0.0,0.0,0.0,0.1202516943990454,0.0,0.0,0.010409199847164038,0.10217588259708903,0.0032890984307822396,2.782778671870408e-05,0.0,0.0
0,1,1,D21,duck_slip_combo,defense,反击防守,-0.16468542583505635,0.0,0.0,0.0,0.24532384444766236,0.0,0.0,0.009657670291415465,0.07095492966144579,0.0025839057826186895,2.5818659744754063e-05,0.0,0.0
0,1,1,D22,block_retreat_combo,defense,反击防守,-0.013414865019454714,0.0,0.0,0.0,0.1592247864045719,0.0,0.0,0.016384129513049305,0.12938199080490087,0.00381503885300463,4.3801067167038705e-05,0.0,0.0
0,2,0,A01,straight_punch,attack,试探攻击,0.002448660405185748,0.01104904388898549,0.00014839858611305953,0.0,0.00011128989105929392,0.0,0.008637492178853508,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,A02,hook_punch,attack,试探攻击,0.009964914519239391,0.014127986748296696,0.00026802206087398866,0.0,0.0002473821909113884,0.0,0.004183712099019904,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,A03,combo_punch,attack,试探攻击,0.010110344167094411,0.012236335159136002,0.00026088542539533824,0.0,0.00020236971584693025,0.0,0.002184506701589998,0.0,0.0,0.0,0.0,0.0,0.0
